Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,29.0,29.0,29.0,29.0,0.0,24.028064727783203
2010-01-04,28.700000762939453,28.600000381469727,28.700000762939453,28.600000381469727,803.0,23.696645736694336
2010-01-05,29.0,28.549999237060547,28.799999237060547,28.700000762939453,3385.0,23.779499053955078
2010-01-06,28.0,28.0,28.0,28.0,617.0,23.19951057434082
2010-01-07,28.5,27.899999618530273,28.0,28.25,6050.0,23.406648635864258
2010-01-08,28.850000381469727,27.850000381469727,28.0,28.5,3850.0,23.613786697387695
2010-01-11,28.700000762939453,28.049999237060547,28.5,28.700000762939453,2280.0,23.779499053955078
2010-01-12,29.399999618530273,28.0,28.799999237060547,29.25,16043.0,24.23520278930664
2010-01-13,29.299999237060547,27.75,29.299999237060547,28.0,38187.0,23.19951057434082
2010-01-14,28.299999237060547,27.75,28.0,28.0,12479.0,23.19951057434082
2010-01-15,29.0,27.649999618530273,28.350000381469727,27.649999618530273,23483.0,22.909517288208008
2010-01-18,29.350000381469727,28.0,28.350000381469727,29.049999237060547,8265.0,24.06949234008789
2010-01-19,29.200000762939453,28.299999237060547,29.200000762939453,29.100000381469727,4750.0,24.11092185974121
2010-01-20,29.100000381469727,28.5,29.100000381469727,28.5,9900.0,23.613786697387695
2010-01-21,28.950000762939453,28.75,28.950000762939453,28.950000762939453,1826.0,23.98663902282715
2010-01-22,29.049999237060547,28.600000381469727,28.799999237060547,29.049999237060547,3079.0,24.06949234008789
2010-01-25,28.950000762939453,28.399999618530273,28.5,28.950000762939453,3929.0,23.98663902282715
2010-01-26,28.399999618530273,28.299999237060547,28.399999618530273,28.399999618530273,3481.0,23.530933380126953
2010-01-27,28.799999237060547,28.0,28.100000381469727,28.0,4010.0,23.19951057434082
2010-01-28,28.100000381469727,27.649999618530273,28.100000381469727,27.649999618530273,10058.0,22.909517288208008
2010-01-29,28.200000762939453,27.649999618530273,27.799999237060547,28.0,8574.0,23.19951057434082
2010-02-01,28.100000381469727,27.799999237060547,27.799999237060547,28.0,759.0,23.19951057434082
2010-02-02,28.100000381469727,27.700000762939453,28.0,28.0,5634.0,23.19951057434082
2010-02-03,28.0,27.600000381469727,27.75,28.0,5390.0,23.19951057434082
2010-02-04,28.0,27.75,28.0,27.950000762939453,4706.0,23.1580867767334
2010-02-05,27.850000381469727,27.450000762939453,27.600000381469727,27.850000381469727,3736.0,23.07522964477539
2010-02-08,27.450000762939453,27.149999618530273,27.350000381469727,27.450000762939453,2426.0,22.74380874633789
2010-02-09,27.75,26.5,27.200000762939453,27.0,8800.0,22.370956420898438
2010-02-10,27.100000381469727,26.600000381469727,26.700000762939453,27.0,4507.0,22.370956420898438
2010-02-11,27.0,26.799999237060547,27.0,26.850000381469727,2989.0,22.246675491333008
2010-02-12,27.0,26.600000381469727,26.700000762939453,26.950000762939453,4347.0,22.329532623291016
2010-02-15,27.0,26.600000381469727,26.600000381469727,27.0,3250.0,22.370956420898438
