,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Organization,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2010-01-03,4.5,4.429999828338623,4.440000057220459,4.489999771118164,2410585.0,3.3845853805541988,FMG.AX,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2010-01-04,4.679999828338623,4.550000190734863,4.570000171661377,4.599999904632568,9288719.0,3.467503786087036,FMG.AX,,0.024498917399055964,0.0,0.0,2.853304903166659,0.0,0.0,1,1,1
2,2010-01-05,5.21999979019165,4.6599998474121085,4.670000076293945,5.199999809265137,18402842.0,3.919786930084229,FMG.AX,,0.13043476458082548,0.0,0.0,0.9812034361250459,0.0,0.0,1,1,1
3,2010-01-06,5.570000171661377,5.079999923706055,5.300000190734863,5.170000076293945,15908278.0,3.8971738815307617,FMG.AX,,-0.005769179629149024,0.0,0.0,-0.13555319336002558,0.0,0.0,0,1,1
4,2010-01-07,5.190000057220459,5.0,5.190000057220459,5.059999942779541,9643665.0,3.814254999160767,FMG.AX,,-0.021276621255537087,0.0,0.0,-0.39379579612576543,0.0,0.0,0,1,1
5,2010-01-08,5.360000133514403,5.130000114440918,5.150000095367432,5.289999961853027,7676739.0,3.9876301288604736,FMG.AX,,0.045454549738026984,0.0,0.0,-0.20396042376005385,0.0,0.0,1,1,1
6,2010-01-09,5.360000133514403,5.130000114440918,5.150000095367432,5.289999961853027,7676739.0,3.9876301288604736,FMG.AX,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
7,2010-01-10,5.360000133514403,5.130000114440918,5.150000095367432,5.289999961853027,7676739.0,3.9876301288604736,FMG.AX,,0.0,0.1781737709388871,0.0,0.0,2.1845958553629097,0.0,1,1,1
8,2010-01-11,5.380000114440918,5.150000095367432,5.300000190734863,5.210000038146973,7712102.0,3.92732572555542,FMG.AX,,-0.015122859032692948,0.13260872742629526,0.0,0.004606513260383194,-0.16973459957180315,0.0,0,1,1
9,2010-01-12,5.150000095367432,5.059999942779541,5.0900001525878915,5.110000133514403,6355011.0,3.8519446849823,FMG.AX,,-0.019193839520226907,-0.01730763058690421,0.0,-0.17596901596996517,-0.6546723055058561,0.0,0,1,0
10,2010-01-13,5.300000190734863,5.199999809265137,5.199999809265137,5.28000020980835,6033570.0,3.980091571807861,FMG.AX,,0.033268115822343125,0.021276621255537087,0.0,-0.0505807149665044,-0.6207276488379194,0.0,1,1,1
11,2010-01-14,5.519999980926514,5.320000171661377,5.449999809265137,5.380000114440918,14946438.0,4.0554723739624015,FMG.AX,,0.018939375124797264,0.0632411413596965,0.0,1.4772129933024725,0.5498711330184116,0.0,1,1,1
12,2010-01-15,5.369999885559082,5.260000228881836,5.369999885559082,5.289999961853027,7642992.0,3.9876301288604736,FMG.AX,,-0.016728652541533107,0.0,0.0,-0.488641240140293,-0.004396007210874298,0.0,0,1,1
13,2010-01-16,5.369999885559082,5.260000228881836,5.369999885559082,5.289999961853027,7642992.0,3.9876301288604736,FMG.AX,,0.0,0.0,0.0,0.0,-0.004396007210874298,0.0,1,1,1
14,2010-01-17,5.369999885559082,5.260000228881836,5.369999885559082,5.289999961853027,7642992.0,3.9876301288604736,FMG.AX,,0.0,0.0,0.0,0.0,-0.004396007210874298,0.0,1,1,1
15,2010-01-18,5.3400001525878915,5.150000095367432,5.329999923706055,5.170000076293945,9454994.0,3.8971738815307617,FMG.AX,,-0.022684288549039477,-0.0076775358080907186,0.0,0.23708019058504837,0.22599441760495398,0.0,0,1,0
16,2010-01-19,5.300000190734863,5.110000133514403,5.269999980926514,5.139999866485597,8260595.0,3.8745596408844,FMG.AX,,-0.005802748426621651,0.005870789077760952,0.0,-0.1263246703276596,0.29985534250058743,0.0,0,1,1
17,2010-01-20,5.0900001525878915,4.960000038146973,5.079999923706055,4.989999771118164,11923610.0,3.761489152908325,FMG.AX,,-0.029182898689449344,-0.05492432332700836,0.0,0.4434323435539449,0.9762114303803553,0.0,0,1,0
18,2010-01-21,4.820000171661377,4.699999809265137,4.800000190734863,4.809999942779541,12862561.0,3.6258029937744136,FMG.AX,,-0.036072111542058916,-0.10594798504397629,0.0,0.07874720826997872,-0.13942298492791394,0.0,0,1,0
19,2010-01-22,4.900000095367432,4.670000076293945,4.699999809265137,4.789999961853027,6355329.0,3.610727071762085,FMG.AX,,-0.004158000242086568,-0.09451795909368133,0.0,-0.5059048505192707,-0.16847629828737232,0.0,0,1,0
20,2010-01-23,4.900000095367432,4.670000076293945,4.699999809265137,4.789999961853027,6355329.0,3.610727071762085,FMG.AX,,0.0,-0.09451795909368133,0.0,0.0,-0.16847629828737232,0.0,1,1,0
21,2010-01-24,4.900000095367432,4.670000076293945,4.699999809265137,4.789999961853027,6355329.0,3.610727071762085,FMG.AX,,0.0,-0.09451795909368133,0.0,0.0,-0.16847629828737232,0.0,1,1,0
22,2010-01-25,4.690000057220459,4.420000076293945,4.679999828338623,4.539999961853027,13686004.0,3.42227554321289,FMG.AX,,-0.05219206722149672,-0.12185688687504359,0.0,1.1534690021555138,0.4474894431450722,0.0,0,1,0
23,2010-01-26,4.690000057220459,4.420000076293945,4.679999828338623,4.539999961853027,13686004.0,3.42227554321289,FMG.AX,,0.0,-0.11673150198791948,0.0,0.0,0.6567818661972897,0.0,1,1,0
24,2010-01-27,4.639999866485597,4.46999979019165,4.46999979019165,4.639999866485597,7508201.0,3.497656345367432,FMG.AX,,0.022026410897094673,-0.07014026466661327,0.0,-0.4513956740038948,-0.3703080694521206,0.0,1,1,0
25,2010-01-28,4.550000190734863,4.420000076293945,4.53000020980835,4.53000020980835,9198283.0,3.414738416671753,FMG.AX,,-0.023706823241907204,-0.05821200338921184,0.0,0.22509812936547657,-0.2848793486771414,0.0,0,1,0
26,2010-01-29,4.559999942779541,4.369999885559082,4.5,4.400000095367432,7116581.0,3.3167431354522705,FMG.AX,,-0.02869759567768715,-0.08141959699196388,0.0,-0.22631419363809524,0.1197816824274558,0.0,0,1,0
27,2010-01-30,4.559999942779541,4.369999885559082,4.5,4.400000095367432,7116581.0,3.3167431354522705,FMG.AX,,0.0,-0.08141959699196388,0.0,0.0,0.1197816824274558,0.0,1,1,0
28,2010-01-31,4.559999942779541,4.369999885559082,4.5,4.400000095367432,7116581.0,3.3167431354522705,FMG.AX,,0.0,-0.08141959699196388,0.0,0.0,0.1197816824274558,0.0,1,1,0
29,2010-02-01,4.710000038146973,4.5,4.510000228881836,4.690000057220459,11260568.0,3.5353467464447017,FMG.AX,,0.06590908081078362,0.03303966886074772,0.0,0.5823002646917108,-0.17722017325144723,0.0,1,1,1
30,2010-02-02,4.980000019073486,4.800000190734863,4.829999923706055,4.980000019073486,12898625.0,3.7539494037628174,FMG.AX,,0.06183367981127419,0.09691631297742798,0.10913146390501827,0.14546841686849188,-0.05753169442300321,4.350827703648699,1,1,1
31,2010-02-03,4.940000057220459,4.760000228881836,4.940000057220459,4.769999980926514,8413519.0,3.5956509113311768,FMG.AX,,-0.04216868219732306,0.028017266849488243,0.03695653909095564,-0.3477196988051052,0.12057721949638811,-0.09422181896125825,0,1,1
32,2010-02-04,4.610000133514403,4.46999979019165,4.489999771118164,4.510000228881836,10610149.0,3.3996613025665283,FMG.AX,,-0.05450728576191233,-0.004415006622562556,-0.13269223186391066,0.2610833825893779,0.15349234199469608,-0.42345051921871635,0,0,0
33,2010-02-05,4.619999885559082,4.550000190734863,4.5900001525878915,4.559999942779541,7659291.0,3.437351942062378,FMG.AX,,0.011086410501158994,0.03636360089641055,-0.11798841866781473,-0.27811654671390573,0.0762599343701702,-0.5185342499043579,1,0,1
34,2010-02-06,4.619999885559082,4.550000190734863,4.5900001525878915,4.559999942779541,7659291.0,3.437351942062378,FMG.AX,,0.0,0.03636360089641055,-0.09881423036644177,0.0,0.0762599343701702,-0.205769694405602,1,0,1
35,2010-02-07,4.619999885559082,4.550000190734863,4.5900001525878915,4.559999942779541,7659291.0,3.437351942062378,FMG.AX,,0.0,0.03636360089641055,-0.13799622388234867,0.0,0.0762599343701702,-0.002272840069201254,1,0,1
36,2010-02-08,4.630000114440918,4.460000038146973,4.5,4.610000133514403,8426160.0,3.4750421047210693,FMG.AX,,0.010964954246114544,-0.017057552820898603,-0.12854439191724065,0.10012271370809644,-0.2517109261273499,0.09762231072334226,1,0,0
37,2010-02-09,4.809999942779541,4.610000133514403,4.739999771118164,4.639999866485597,6571710.0,3.497656345367432,FMG.AX,,0.006507534078599386,-0.06827312274812913,-0.1228733648496555,-0.2200824574895326,-0.4905108102607836,-0.1439451048159902,1,0,0
38,2010-02-10,4.78000020980835,4.610000133514403,4.639999866485597,4.75,5382110.0,3.5805752277374268,FMG.AX,,0.023706926008538742,-0.004192868135531769,-0.08829175331648931,-0.18101833464958128,-0.36030215181067515,-0.302121522770316,1,0,0
39,2010-02-11,4.940000057220459,4.869999885559082,4.940000057220459,4.929999828338623,9574421.0,3.7162597179412837,FMG.AX,,0.037894700702868045,0.09312629227092462,-0.035225107724602966,0.7789344699383698,-0.09761672526936238,0.5065939303645579,1,0,1
40,2010-02-12,4.940000057220459,4.8400001525878915,4.900000095367432,4.880000114440918,2889326.0,3.6785695552825928,FMG.AX,,-0.010141930149834222,0.07017547712211614,-0.07575759080925315,-0.6982244670461013,-0.6227684781789855,-0.5211249724458322,0,0,1
41,2010-02-13,4.940000057220459,4.8400001525878915,4.900000095367432,4.880000114440918,2889326.0,3.6785695552825928,FMG.AX,,0.0,0.07017547712211614,-0.09293680099706825,0.0,-0.6227684781789855,-0.806687988134698,1,0,1
42,2010-02-14,4.940000057220459,4.8400001525878915,4.900000095367432,4.880000114440918,2889326.0,3.6785695552825928,FMG.AX,,0.0,0.07017547712211614,-0.07750469761222667,0.0,-0.6227684781789855,-0.6219640161863312,1,0,1
43,2010-02-15,5.119999885559082,4.9099998474121085,4.929999828338623,5.010000228881836,6645379.0,3.7765650749206543,FMG.AX,,0.026639367088582944,0.08676791405263917,-0.052930006614425484,1.2999754960153336,-0.21133956630303719,-0.1305265006165125,1,0,1
44,2010-02-16,5.199999809265137,5.130000114440918,5.1599998474121085,5.1599998474121085,7273730.0,3.889634609222412,FMG.AX,,0.029940042251006105,0.11206896463132177,-0.024574690997801296,0.09455457694737945,0.10682455555707726,-0.04831380171534916,1,0,1
45,2010-02-17,5.199999809265137,4.8400001525878915,5.190000057220459,4.960000038146973,7725040.0,3.7388739585876474,FMG.AX,,-0.03875965410453286,0.04421053434673117,-0.04061896229168116,0.06204657032911598,0.4353181187303865,-0.18296722345884087,0,0,1
46,2010-02-18,5.050000190734863,4.809999942779541,5.050000190734863,4.889999866485597,7483023.0,3.6861078739166264,FMG.AX,,-0.01411293772641331,-0.008113582808481845,-0.04863813355912283,-0.03132889926783555,-0.218435976441813,-0.0941302654348748,0,0,0
47,2010-02-19,4.989999771118164,4.849999904632568,4.929999828338623,4.989999771118164,5595209.0,3.761489152908325,FMG.AX,,0.020449878806323207,0.022540912724926976,0.0,-0.25227959342100115,0.9365101065092689,-0.5307453866740022,1,1,1
48,2010-02-20,4.989999771118164,4.849999904632568,4.929999828338623,4.989999771118164,5595209.0,3.761489152908325,FMG.AX,,0.0,0.022540912724926976,0.037422002178779,0.0,0.9365101065092689,-0.5650003914461513,1,1,1
49,2010-02-21,4.989999771118164,4.849999904632568,4.929999828338623,4.989999771118164,5595209.0,3.761489152908325,FMG.AX,,0.0,0.022540912724926976,0.041753613957810076,0.0,0.9365101065092689,-0.11960356418998919,1,1,1
50,2010-02-22,4.960000038146973,4.760000228881836,4.929999828338623,4.8400001525878915,6449936.0,3.6484181880950928,FMG.AX,,-0.030060045172439098,-0.033932149406684986,0.010438453263686753,0.1527605135036063,-0.02941036169645106,0.014886247431092903,0,1,0
51,2010-02-23,4.809999942779541,4.690000057220459,4.769999980926514,4.699999809265137,11462856.0,3.5428845882415767,FMG.AX,,-0.028925689857240644,-0.08914729685073064,-0.018789176055248658,0.777204611022497,0.5759254192828165,0.8036605185978569,0,0,0
52,2010-02-24,4.78000020980835,4.570000171661377,4.769999980926514,4.579999923706055,9775996.0,3.452427864074707,FMG.AX,,-0.02553189158061786,-0.07661292570934819,0.008810564358837869,-0.1471587883508264,0.26549454760104796,-0.2856939103627326,0,1,0
53,2010-02-25,4.670000076293945,4.570000171661377,4.610000133514403,4.650000095367432,8610133.0,3.5051937103271484,FMG.AX,,0.01528388053000973,-0.04907970913517645,0.02422910450191007,-0.11925772064554852,0.1506222819307117,-0.37088042645610797,1,1,0
54,2010-02-26,4.760000228881836,4.650000095367432,4.699999809265137,4.699999809265137,8658018.0,3.5428845882415767,FMG.AX,,0.010752626424140876,-0.05811622748592704,0.012931022522848723,0.005561470420956338,0.5473984975360169,0.15314147823160296,1,1,0
55,2010-02-27,4.760000228881836,4.650000095367432,4.699999809265137,4.699999809265137,8658018.0,3.5428845882415767,FMG.AX,,0.0,-0.05811622748592704,0.037527503660751416,0.0,0.5473984975360169,-0.05873541833840079,1,1,0
56,2010-02-28,4.760000228881836,4.650000095367432,4.699999809265137,4.699999809265137,8658018.0,3.5428845882415767,FMG.AX,,0.0,-0.05811622748592704,0.06818175168076968,0.0,0.5473984975360169,0.21659797028938477,1,1,0
57,2010-03-01,4.75,4.679999828338623,4.75,4.699999809265137,9355297.0,3.5428845882415767,FMG.AX,,0.0,-0.028925689857240644,0.06818175168076968,0.08053563760204696,0.4504480354533751,0.31457746353199667,1,1,0
58,2010-03-02,4.920000076293945,4.730000019073486,4.75,4.849999904632568,15225169.0,3.6559557914733887,FMG.AX,,0.03191491520313172,0.03191491520313172,0.10227268170719395,0.6274383378742545,0.3282177670207145,1.1393937622574661,1,1,1
59,2010-03-03,4.940000057220459,4.760000228881836,4.920000076293945,4.880000114440918,13038962.0,3.6785695552825928,FMG.AX,,0.006185610391392871,0.06550222614242074,0.04051173878515102,-0.14359164092037335,0.33377325440804184,0.15793110969180235,1,1,1
60,2010-03-04,4.940000057220459,4.769999980926514,4.869999885559082,4.78000020980835,69248351.0,3.6031901836395264,FMG.AX,,-0.02049178325562906,0.027957013284888088,-0.040160604116291965,4.310879117524846,7.042657529215868,4.3686614658539185,0,0,1
61,2010-03-05,4.929999828338623,4.8400001525878915,4.929999828338623,4.869999885559082,9342925.0,3.671030998229981,FMG.AX,,0.018828383221836997,0.036170230466567865,0.02096434067765851,-0.8650809027929055,0.07910667314389963,0.11046578726452028,1,1,1
62,2010-03-06,4.929999828338623,4.8400001525878915,4.929999828338623,4.869999885559082,9342925.0,3.671030998229981,FMG.AX,,0.0,0.036170230466567865,0.07982253623222113,0.0,0.07910667314389963,-0.1194350805064095,1,1,1
63,2010-03-07,4.929999828338623,4.8400001525878915,4.929999828338623,4.869999885559082,9342925.0,3.671030998229981,FMG.AX,,0.0,0.036170230466567865,0.06798244444507184,0.0,0.07910667314389963,0.21981590724258937,1,1,1
64,2010-03-08,4.869999885559082,4.730000019073486,4.869999885559082,4.8400001525878915,12235287.0,3.6484181880950928,FMG.AX,,-0.0061601095844269205,0.029787308298772963,0.06140355555304611,0.309577782118555,0.307845918734595,0.5974438103996833,0,1,1
65,2010-03-09,4.849999904632568,4.769999980926514,4.809999942779541,4.820000171661377,11829575.0,3.6333413124084473,FMG.AX,,-0.004132227333881522,-0.0061855120744510605,0.05701759476851076,-0.03315917313586514,-0.22302504491083153,0.5444738945158241,0,1,0
66,2010-03-10,4.989999771118164,4.809999942779541,4.849999904632568,4.920000076293945,9419419.0,3.7087213993072514,FMG.AX,,0.0207468674421436,0.00819671330225158,0.0672451049460634,-0.203739863858169,-0.2775944128067863,0.11787801323497304,1,1,1
67,2010-03-11,5.0,4.889999866485597,4.929999828338623,4.940000057220459,6893311.0,3.72379732131958,FMG.AX,,0.00406503671064562,0.03347276995590853,0.06465521538087615,-0.26818087187755424,-0.9004552325007711,0.04893718682047754,1,1,1
68,2010-03-12,5.010000228881836,4.789999961853027,4.96999979019165,4.789999961853027,9394106.0,3.610727071762085,FMG.AX,,-0.030364391423070236,-0.016427089442707543,0.008421044600637417,0.36278574983777756,0.005478048897962884,0.7454318102008319,0,1,0
69,2010-03-13,5.010000228881836,4.789999961853027,4.96999979019165,4.789999961853027,9394106.0,3.610727071762085,FMG.AX,,0.0,-0.016427089442707543,-0.028397539829686957,0.0,0.005478048897962884,-0.018832992616472533,1,0,0
70,2010-03-14,5.010000228881836,4.789999961853027,4.96999979019165,4.789999961853027,9394106.0,3.610727071762085,FMG.AX,,0.0,-0.016427089442707543,-0.018442653786331253,0.0,0.005478048897962884,2.2513139742625095,1,0,0
71,2010-03-15,4.900000095367432,4.809999942779541,4.809999942779541,4.880000114440918,6023034.0,3.6785695552825928,FMG.AX,,0.018789176055248547,0.0082644546677626,0.0,-0.35884968724006305,-0.5077325117097784,1.0845809714791614,1,1,1
72,2010-03-16,4.949999809265137,4.880000114440918,4.929999828338623,4.940000057220459,4740543.0,3.72379732131958,FMG.AX,,0.01229506995337748,0.02489624093057241,0.01229506995337748,-0.2129310576696064,-0.599263456210388,0.6407089404241681,1,1,1
73,2010-03-17,4.940000057220459,4.889999866485597,4.940000057220459,4.900000095367432,6355830.0,3.6936457157135014,FMG.AX,,-0.008097158176053498,-0.004065036710645509,-0.02195611347086801,0.34073881409787865,-0.3252418222397794,-0.04357148027223123,0,0,0
74,2010-03-18,4.920000076293945,4.849999904632568,4.889999866485597,4.849999904632568,4783359.0,3.6559557914733887,FMG.AX,,-0.010204120359535218,-0.018218654158990044,-0.06007751006717843,-0.2474060822898032,-0.3060868717514704,-0.34237880702198187,0,0,0
75,2010-03-19,4.849999904632568,4.75,4.8400001525878915,4.75,3880014.0,3.5805752277374268,FMG.AX,,-0.020618537443073293,-0.008350722791562015,-0.04233871704271752,-0.18885159989036993,-0.5869735768363695,-0.49773541625674433,0,0,0
76,2010-03-20,4.849999904632568,4.75,4.8400001525878915,4.75,3880014.0,3.5805752277374268,FMG.AX,,0.0,-0.008350722791562015,-0.028629830328853023,0.0,-0.5869735768363695,-0.48149110326134237,1,0,0
77,2010-03-21,4.849999904632568,4.75,4.8400001525878915,4.75,3880014.0,3.5805752277374268,FMG.AX,,0.0,-0.008350722791562015,-0.04809614872274526,0.0,-0.5869735768363695,-0.3065470834065358,1,0,0
78,2010-03-22,4.8400001525878915,4.78000020980835,4.820000171661377,4.789999961853027,6132234.0,3.610727071762085,FMG.AX,,0.008421044600637417,-0.018442653786331253,-0.040080123935621104,0.5804669776964722,0.01813039740436473,0.09597943526327612,1,0,0
79,2010-03-23,4.9099998474121085,4.809999942779541,4.900000095367432,4.809999942779541,5259186.0,3.6258029937744136,FMG.AX,,0.004175361395781119,-0.026315812335043542,-0.036072111542058916,-0.14237030093763547,0.10940582123187159,-0.060055486756616205,1,0,0
80,2010-03-24,4.8400001525878915,4.769999980926514,4.809999942779541,4.78000020980835,4242596.0,3.6031901836395264,FMG.AX,,-0.006236950795857066,-0.024489772086439876,-0.012396682001644233,-0.19329797424924688,-0.33248749573226466,-0.3422266515512712,0,0,0
81,2010-03-25,4.800000190734863,4.71999979019165,4.760000228881836,4.800000190734863,5502420.0,3.61826491355896,FMG.AX,,0.0041840962444885665,-0.010309219563065741,0.021276677771900232,0.29694649219487323,0.15032553483859346,-0.5199782671962381,1,1,0
82,2010-03-26,4.849999904632568,4.760000228881836,4.8400001525878915,4.820000171661377,4004992.0,3.6333413124084473,FMG.AX,,0.004166662527455456,0.014736878244500318,0.052401801736520204,-0.27213989480991996,0.03221070851806207,-0.5903238912945545,1,1,1
83,2010-03-27,4.849999904632568,4.760000228881836,4.8400001525878915,4.820000171661377,4004992.0,3.6333413124084473,FMG.AX,,0.0,0.014736878244500318,0.03655915544245003,0.0,0.03221070851806207,-0.5348513199505744,1,1,1
84,2010-03-28,4.849999904632568,4.760000228881836,4.8400001525878915,4.820000171661377,4004992.0,3.6333413124084473,FMG.AX,,0.0,0.014736878244500318,0.025531993035336376,0.0,0.03221070851806207,-0.537423923119587,1,1,1
85,2010-03-29,4.960000038146973,4.860000133514403,4.860000133514403,4.960000038146973,11593187.0,3.7388739585876474,FMG.AX,,0.02904561441900122,0.03549062163837258,0.05531919987939071,1.8946841841381956,0.8905323899903363,0.3390116537064256,1,1,1
86,2010-03-30,5.110000133514403,4.900000095367432,5.039999961853027,4.900000095367432,15930660.0,3.6936457157135014,FMG.AX,,-0.012096762564130281,0.018711050656662342,0.042553254089081616,0.3741398288494786,2.029111349170765,0.8399892446516051,0,1,1
87,2010-03-31,4.96999979019165,4.900000095367432,4.940000057220459,4.96999979019165,7892260.0,3.7464120388031006,FMG.AX,,0.014285651726904769,0.03974886444427983,0.05744680678374947,-0.5045867528401209,0.8602431153001606,-0.1563859490511098,1,1,1
88,2010-04-01,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.014084542176344472,0.04999995032946458,0.039175270300310094,-0.2631184223530395,0.05692786083214285,-0.618023221942561,1,1,1
89,2010-04-02,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.0,0.04564310837271601,0.03278685320900654,0.0,0.4521030254242706,-0.5539782231131589,1,1,1
90,2010-04-03,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.0,0.04564310837271601,0.054393251178351365,0.0,0.4521030254242706,-0.916017335921833,1,1,1
91,2010-04-04,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.0,0.04564310837271601,0.03490761402234188,0.0,0.4521030254242706,-0.37753316011848537,1,1,1
92,2010-04-05,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.0,0.016129016752173708,0.03490761402234188,0.0,-0.4983552840129293,-0.37753316011848537,1,1,1
93,2010-04-06,5.079999923706055,5.0,5.03000020980835,5.039999961853027,5815661.0,3.7991788387298575,FMG.AX,,0.0,0.028571400767513078,0.03490761402234188,0.0,-0.6349391048456248,-0.37753316011848537,1,1,1
94,2010-04-07,5.070000171661377,5.010000228881836,5.059999942779541,5.039999961853027,8508931.0,3.7991788387298575,FMG.AX,,0.0,0.014084542176344472,0.04132227333881344,0.46310642934655233,0.07813617392229855,-0.3045581194785214,1,1,1
95,2010-04-08,5.010000228881836,4.960000038146973,5.010000228881836,5.0,4857531.0,3.769026517868042,FMG.AX,,-0.007936500427734305,-0.007936500427734305,0.037344361395858616,-0.4291255858109556,-0.16474997425056237,-0.5893740054059423,0,1,0
96,2010-04-09,5.050000190734863,4.989999771118164,5.019999980926514,5.010000228881836,5340231.0,3.7765650749206543,FMG.AX,,0.002000045776367143,-0.005952328015526698,0.018292713656964832,0.09937147081511166,-0.0817499506934809,-0.4330615295911563,1,1,0
97,2010-04-10,5.309999942779541,5.070000171661377,5.079999923706055,5.25,20047749.0,3.9574766159057617,FMG.AX,,0.04790414374326857,0.04166667455087891,0.06275302412728423,2.7540977159976787,2.447200412816359,1.9082902251182343,1,1,1
98,2010-04-11,5.309999942779541,5.070000171661377,5.079999923706055,5.25,20047749.0,3.9574766159057617,FMG.AX,,0.0,0.04166667455087891,0.09603341165143142,0.0,2.447200412816359,1.134077367234306,1,1,1
99,2010-04-12,5.309999942779541,5.070000171661377,5.079999923706055,5.25,20047749.0,3.9574766159057617,FMG.AX,,0.0,0.04166667455087891,0.09603341165143142,0.0,2.447200412816359,1.134077367234306,1,1,1
