,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2013-08-01,40.63999938964844,33.0,35.0,40.11000061035156,14759200,40.11000061035156,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2013-08-02,41.5,38.47999954223633,41.06999969482422,39.97999954223633,2108800,39.97999954223633,SFM,Sprouts Farmers Market,consumer_staples,-0.003241113591049949,0.0,0.0,-0.8571196270800585,0.0,0.0,0,1,1
2,2013-08-03,41.849998474121094,39.25,40.06999969482422,41.13000106811523,789500,41.13000106811523,SFM,Sprouts Farmers Market,consumer_staples,0.028764420686498315,0.0,0.0,-0.6256164643399089,0.0,0.0,1,1,1
3,2013-08-04,41.849998474121094,39.25,40.06999969482422,41.13000106811523,789500,41.13000106811523,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4,2013-08-05,41.849998474121094,39.25,40.06999969482422,41.13000106811523,789500,41.13000106811523,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
5,2013-08-06,41.5099983215332,38.58000183105469,41.5099983215332,39.77000045776367,711500,39.77000045776367,SFM,Sprouts Farmers Market,consumer_staples,-0.03306590262663167,0.0,0.0,-0.09879670677644081,0.0,0.0,0,1,1
6,2013-08-07,40.25,38.63000106811523,40.2400016784668,39.29999923706055,1120300,39.29999923706055,SFM,Sprouts Farmers Market,consumer_staples,-0.011817983789119468,0.0,0.0,0.5745607870695713,0.0,0.0,0,1,1
7,2013-08-08,40.099998474121094,39.0,40.040000915527344,39.11000061035156,472900,39.11000061035156,SFM,Sprouts Farmers Market,consumer_staples,-0.004834570748027178,-0.02493143816462373,0.0,-0.5778809247522985,-0.9679589679657434,0.0,0,1,0
8,2013-08-09,39.63999938964844,38.63000106811523,39.0,38.84000015258789,298400,38.84000015258789,SFM,Sprouts Farmers Market,consumer_staples,-0.006903616812836577,-0.02851424218862486,0.0,-0.3689997885388031,-0.8584977238239757,0.0,0,1,0
9,2013-08-10,38.83000183105469,37.29999923706055,38.52000045776367,37.599998474121094,547400,37.599998474121094,SFM,Sprouts Farmers Market,consumer_staples,-0.03192589272902402,-0.08582549239782689,0.0,0.8344504021447721,-0.30664977834072193,0.0,0,1,0
10,2013-08-11,38.83000183105469,37.29999923706055,38.52000045776367,37.599998474121094,547400,37.599998474121094,SFM,Sprouts Farmers Market,consumer_staples,0.0,-0.08582549239782689,0.0,0.0,-0.30664977834072193,0.0,1,1,0
11,2013-08-12,38.83000183105469,37.29999923706055,38.52000045776367,37.599998474121094,547400,37.599998474121094,SFM,Sprouts Farmers Market,consumer_staples,0.0,-0.08582549239782689,0.0,0.0,-0.30664977834072193,0.0,1,1,0
12,2013-08-13,38.20000076293945,36.709999084472656,37.310001373291016,37.88999938964844,559600,37.88999938964844,SFM,Sprouts Farmers Market,consumer_staples,0.007712790619577969,-0.047271839237513325,0.0,0.022287175739861054,-0.2134926212227688,0.0,1,1,0
13,2013-08-14,39.0,37.79999923706055,37.97999954223633,38.900001525878906,253300,38.900001525878906,SFM,Sprouts Farmers Market,consumer_staples,0.026656166600688813,-0.010178059006281992,0.0,-0.5473552537526805,-0.7738998482549317,0.0,1,1,0
14,2013-08-15,39.33000183105469,38.400001525878906,38.70000076293945,39.16999816894531,247800,39.16999816894531,SFM,Sprouts Farmers Market,consumer_staples,0.00694078746723914,0.0015340720444241285,0.0,-0.021713383339913128,-0.47599915415521254,0.0,1,1,1
15,2013-08-16,40.18999862670898,39.20000076293945,39.88000106811523,39.34000015258789,666700,39.34000015258789,SFM,Sprouts Farmers Market,consumer_staples,0.004340107010200489,0.012873326416984687,0.0,1.6904761904761907,1.234249329758713,0.0,1,1,1
16,2013-08-17,39.79999923706055,38.099998474121094,39.5,38.36000061035156,204800,38.36000061035156,SFM,Sprouts Farmers Market,consumer_staples,-0.0249110202957602,0.02021282359236154,0.0,-0.6928153592320384,-0.6258677383997078,0.0,0,1,1
17,2013-08-18,39.79999923706055,38.099998474121094,39.5,38.36000061035156,204800,38.36000061035156,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.02021282359236154,0.0,0.0,-0.6258677383997078,0.0,1,1,1
18,2013-08-19,39.79999923706055,38.099998474121094,39.5,38.36000061035156,204800,38.36000061035156,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.02021282359236154,0.0,0.0,-0.6258677383997078,0.0,1,1,1
19,2013-08-20,38.40999984741211,37.29999923706055,38.25,38.290000915527344,273200,38.290000915527344,SFM,Sprouts Farmers Market,consumer_staples,-0.0018248095336403924,0.01055691560629013,0.0,0.333984375,-0.511794138670479,0.0,0,1,1
20,2013-08-21,38.58000183105469,37.11999893188477,38.58000183105469,37.22000122070313,204300,37.22000122070313,SFM,Sprouts Farmers Market,consumer_staples,-0.027944624425180087,-0.04318766681945052,0.0,-0.2521961932650073,-0.1934465061192262,0.0,0,1,0
21,2013-08-22,39.0,37.11000061035156,37.11000061035156,38.59000015258789,202600,38.59000015258789,SFM,Sprouts Farmers Market,consumer_staples,0.03680813774725822,-0.014807200497069628,0.0,-0.008321096426823327,-0.18240516545601293,0.0,1,1,0
22,2013-08-23,41.75,38.29999923706055,41.5,39.060001373291016,1031000,39.060001373291016,SFM,Sprouts Farmers Market,consumer_staples,0.012179352652104347,-0.007117406665247739,0.0,4.088845014807503,0.5464226788660567,0.0,1,1,0
23,2013-08-24,39.88000106811523,38.25,39.34000015258789,38.9900016784668,230200,38.9900016784668,SFM,Sprouts Farmers Market,consumer_staples,-0.0017921068193327283,0.01642338524742426,0.0,-0.776721629485936,0.1240234375,0.0,0,1,1
24,2013-08-25,39.88000106811523,38.25,39.34000015258789,38.9900016784668,230200,38.9900016784668,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.01642338524742426,0.0,0.0,0.1240234375,0.0,1,1,1
25,2013-08-26,39.88000106811523,38.25,39.34000015258789,38.9900016784668,230200,38.9900016784668,SFM,Sprouts Farmers Market,consumer_staples,0.0,0.01642338524742426,0.0,0.0,0.1240234375,0.0,1,1,1
26,2013-08-27,38.18999862670898,37.75,38.04999923706055,37.88000106811523,267000,37.88000106811523,SFM,Sprouts Farmers Market,consumer_staples,-0.02846885259214016,-0.01070775235332666,0.0,0.159860990443093,-0.022693997071742356,0.0,0,1,0
