,Unnamed: 0,Unnamed: 0.1,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
14,13607,1155,2015-07-02,12.380000114440918,11.039999961853027,12.109999656677244,11.06999969482422,8000580.0,10.540647506713867,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.0911330527536912,-0.2570469813262882,-0.3773903674177664,-0.3345170308036388,0.1394071866316211,-0.4817720375524806,0,0,0
15,13608,1156,2015-07-03,11.239999771118164,10.020000457763672,10.989999771118164,10.079999923706056,8671146.0,9.59798812866211,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.08943087609849154,-0.2588235558110529,-0.4056603497735696,0.08381467343617577,-0.03774386418068232,-0.3969297138319363,0,0,0
16,13609,1157,2015-07-04,11.09000015258789,9.199999809265137,11.09000015258789,9.619999885559082,10745035.0,9.15998363494873,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.04563492476474629,-0.2525252547707243,-0.4134146274802656,0.2391712698644446,0.14672675943543867,-0.03254692424754546,0,0,0
17,13612,1160,2015-07-07,9.600000381469727,8.659999847412111,9.25,8.659999847412111,10732173.0,8.245890617370605,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.09979210494462276,-0.3632353231981129,-0.4693627445251379,-0.0011970179715561358,-0.07384843685965126,0.0466769226087933,0,0,0
18,13613,1161,2015-07-08,8.390000343322754,7.789999961853027,7.789999961853027,7.9000000953674325,14246037.0,7.522233009338379,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.08775978815655416,-0.3513957391273299,-0.5159313576535872,0.32741402882715365,0.18497596449772646,0.3893736307205453,0,0,0
19,13658,1206,2015-08-22,9.789999961853027,9.029999732971193,9.739999771118164,9.029999732971193,5814200.0,8.598196983337402,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.09970089996241403,-0.2604422846224975,-0.2127288994989424,-0.000657439595051601,-0.500642040251127,-0.5509781373879319,0,0,0
20,13661,1209,2015-08-25,8.779999732971191,8.130000114440918,8.399999618530272,8.140000343322754,8296366.0,7.7507567405700675,603123.SS,"Beijing Cuiwei Tower Co., Ltd.",shanghai,-0.09856028969732844,-0.2593266139354469,-0.18762475334861486,0.4269144508272849,-0.3734993929721604,-0.12486680018117913,0,0,0
21,17937,2010,2015-07-07,11.039999961853027,11.039999961853027,11.039999961853027,11.039999961853027,2439300.0,11.006494522094727,600257.SS,"Dahu Aquaculture Co.,Ltd.",shanghai,-0.10024453545414323,-0.3467455496420222,-0.3897180835416585,-0.9224556320519264,-0.9387753872689548,-0.9394545548638956,0,0,0
22,17961,2034,2015-07-31,10.68000030517578,9.880000114440918,10.399999618530273,10.220000267028807,24581614.0,10.188983917236328,600257.SS,"Dahu Aquaculture Co.,Ltd.",shanghai,-0.04575161245311676,-0.25346964351457923,-0.3923899849906858,-0.29128618325986033,-0.46330418467307,-0.4426690202113985,0,0,0
23,17987,2060,2015-08-26,9.649999618530273,8.229999542236326,9.140000343322754,8.229999542236326,34448968.0,8.205022811889647,600257.SS,"Dahu Aquaculture Co.,Ltd.",shanghai,-0.0995624471448987,-0.3452665280791468,-0.3319805400893112,0.4869676010915749,-0.3978436598693969,0.08413791679664118,0,0,0
24,17988,2061,2015-08-27,8.800000190734863,7.889999866485598,8.510000228881836,8.729999542236326,35988945.0,8.70350456237793,600257.SS,"Dahu Aquaculture Co.,Ltd.",shanghai,0.06075334481296156,-0.2913961234995888,-0.2128043803318479,0.04470313885745436,-0.2121928841266595,-0.23400097954543875,1,0,0
25,18127,2200,2016-01-13,10.350000381469727,9.68000030517578,10.149999618530273,9.699999809265137,15671099.0,9.670561790466307,600257.SS,"Dahu Aquaculture Co.,Ltd.",shanghai,-0.03865216426411311,-0.2712246804313416,-0.2589763410088693,-0.3509128085619489,-0.08055379753055357,-0.33903345715499456,0,0,0
26,23215,238,2015-07-02,38.75,35.06999969482422,38.724998474121094,35.06999969482422,10632166.0,34.85530471801758,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.0999615152703902,-0.3231689544666561,-0.4951414159120193,0.1296761241918829,0.1418336754914684,-0.1887432094929602,0,0,0
27,23216,239,2015-07-03,36.0,31.565000534057607,32.25,31.565000534057607,11834600.0,31.371761322021484,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.09994294813991368,-0.3231478145141732,-0.5694605540075575,0.11309398291937887,0.2658189938522009,0.1471192617866004,0,0,0
28,23217,240,2015-07-04,34.720001220703125,28.40999984741211,34.720001220703125,28.979999542236328,16729228.0,28.80258560180664,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.08189453344162477,-0.3095068215547023,-0.5726293970561629,0.413586264005543,0.6879908188434882,0.6957028723876557,0,0,0
29,23220,243,2015-07-07,30.8799991607666,26.07999992370605,28.95000076293945,26.084999084472656,17772008.0,25.925308227539066,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.0998964977050607,-0.3975054812871447,-0.5738093570117755,0.06233282253072293,0.4461788492451182,0.5036893337945141,0,0,0
30,23266,289,2015-08-22,33.0,31.084999084472656,32.255001068115234,31.084999084472656,8203784.0,30.89469718933105,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.100029002300967,-0.2517751725956617,-0.3555509756166231,0.0007775626691846058,0.12458245144592972,-0.3229339947252826,0,0,0
31,23269,292,2015-08-25,29.045000076293945,27.97500038146973,28.149999618530273,27.97500038146973,8475650.0,27.80373954772949,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.1000482160077144,-0.251805273117637,-0.3250904736657509,0.03313909776269108,-0.3335876120803949,-0.43477285479904737,0,0,0
32,23270,293,2015-08-26,30.0,25.25,27.79999923706055,27.46999931335449,18567018.0,27.30183029174805,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.01805186992775687,-0.289354541952099,-0.3372738526481408,1.1906305711066407,0.8477674747063002,0.23820386389653914,0,0,0
33,23271,294,2015-08-27,29.7450008392334,26.20000076293945,28.354999542236328,28.024999618530273,16701360.0,27.85343170166016,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,0.020203870369446042,-0.2560392625228811,-0.2536617792825261,-0.10048237148259354,0.8637198336313554,0.11967266923245255,1,0,0
34,23404,427,2016-01-07,36.38999938964844,33.560001373291016,36.25,33.560001373291016,2645800.0,33.354549407958984,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.1000268021093874,-0.2637928694239602,-0.2392610201424482,-0.8309168895609552,-0.7268499161182088,-0.6763219565235477,0,0,0
35,23406,429,2016-01-09,32.470001220703125,29.94499969482422,32.25,30.125,15937164.0,29.94057655334473,603019.SS,"Dawning Information Industry Co., Ltd.",shanghai,-0.09452961871029296,-0.2656916787438288,-0.3091388529698169,0.22393690918599865,0.8988791997838181,0.8624243825151503,0,0,0
37,29662,2004,2015-07-01,11.186699867248537,9.993330001831056,10.726699829101562,9.993330001831056,89063890.0,9.481477737426758,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.09970003077532674,-0.30051517650287285,-0.3680427287196345,-0.1987281656214301,-0.0180197523105462,-0.27404761015923795,0,0,0
38,29663,2005,2015-07-02,9.913330078125,8.993330001831055,9.913330078125,8.993330001831055,93141770.0,8.532696723937987,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.1000667445002591,-0.31868711122869875,-0.4829428305299495,0.04578600822398382,0.08374691171742478,-0.2441868900580769,0,0,0
39,29664,2006,2015-07-03,8.913330078125,8.093330383300781,8.333330154418945,8.093330383300781,93388198.0,7.678794860839844,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.1000741236390783,-0.31874324029148715,-0.5361110822616361,0.002645730266882307,0.3315460890087083,-0.3780011291971664,0,0,0
40,29665,2007,2015-07-04,8.899999618530273,7.286670207977295,8.899999618530273,7.306670188903809,151694499.0,6.932426452636719,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.09719857674661504,-0.31670578586603915,-0.5789463589593771,0.6243433565341951,0.7415420755923028,-0.03729526464034283,0,0,0
41,29668,2010,2015-07-07,7.199999809265138,6.5733299255371085,6.933330059051514,6.5733299255371085,83768565.0,6.236648082733152,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.10036586357495356,-0.4078081351681225,-0.6277842592110576,-0.4477811288331557,-0.24636806520790344,-0.36344136529629256,0,0,0
42,29714,2056,2015-08-22,7.913330078125,7.420000076293945,7.71999979019165,7.420000076293945,48729180.0,7.039951801300049,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.10024285149284308,-0.30087721536776657,-0.2570095519559136,-0.40827285625536425,-0.6794865521002226,-0.6875590705548565,0,0,0
43,29717,2059,2015-08-25,6.933330059051514,6.679999828338622,6.679999828338622,6.679999828338622,65150781.0,6.3378539085388175,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.09973049061273452,-0.3007674252173196,-0.2292310717542093,0.3369972776065593,-0.4729797787555996,-0.38903081990752864,0,0,0
44,29718,2060,2015-08-26,6.953330039978027,6.0133299827575675,6.679999828338622,6.0133299827575675,119290906.0,5.7053303718566895,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.09980087765164836,-0.3872283752163018,-0.3061544872597596,0.8309973291033916,0.001255744282450566,0.11868293691380427,0,0,0
45,29719,2061,2015-08-27,6.5999999046325675,5.940000057220459,6.213329792022705,6.586669921875,92492728.0,6.2493042945861825,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,0.0953448323576802,-0.26814778645833337,-0.176666259765625,-0.224645607101014,0.15810390388579545,-0.2489917571217601,1,0,0
46,29858,2200,2016-01-13,7.706669807434082,7.006669998168945,7.493330001831055,7.0733299255371085,55305874.0,6.711037635803223,600611.SS,"Dazhong Transportation (group) Co., Ltd.",shanghai,-0.022119805460891317,-0.2533427774644723,-0.2792120366700869,0.29993418283745443,0.21150679534934191,0.3999657563738126,0,0,0
47,32886,2004,2015-07-01,9.93000030517578,8.800000190734863,9.56999969482422,8.800000190734863,109666719.0,8.480462074279785,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.10020445490734207,-0.28397069015059284,-0.3972602766569927,-0.2585063585945514,0.2761189254610563,-0.25545776243095164,0,0,0
48,32887,2005,2015-07-02,8.960000038146973,7.920000076293945,8.800000190734863,7.920000076293945,127107396.0,7.632416248321532,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.10000001083720787,-0.3101044954614073,-0.4826910607953967,0.15903345298403604,0.5612702610626081,-0.2997584147338387,0,0,0
49,32888,2006,2015-07-03,7.96999979019165,7.130000114440918,7.5,7.130000114440918,136632166.0,6.8711018562316895,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.09974746897006304,-0.3097773313552055,-0.5596047017143635,0.07493482125933881,0.5504520773334127,-0.3581559518577901,0,0,0
50,32889,2007,2015-07-04,7.8400001525878915,6.420000076293945,7.8400001525878915,6.809999942779541,191265798.0,6.562721252441406,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.04488080876930944,-0.26774195665458034,-0.5775434498610488,0.3998592249500019,0.7519023676069645,-0.06480304765414037,0,0,0
51,32892,2010,2015-07-07,6.9099998474121085,6.130000114440918,6.590000152587893,6.130000114440918,153887887.0,5.907413005828857,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.0998531327536366,-0.3732106051317237,-0.5988219750283372,-0.1954239147346145,0.040487859400810455,-0.006059830723509685,0,0,0
52,32938,2056,2015-08-22,7.769999980926514,7.199999809265138,7.510000228881836,7.199999809265138,80290460.0,6.938560485839844,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.1000000238418578,-0.2577319638307701,-0.2364793662505691,-0.28878635093426,-0.4959203432890242,-0.5569842796587449,0,0,0
53,32941,2059,2015-08-25,6.78000020980835,6.480000019073486,6.480000019073486,6.480000019073486,73708629.0,6.244704723358152,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.0999999735090462,-0.2577319176567181,-0.20975607685359127,-0.08197525583985943,-0.5427987188598484,-0.4510109265828344,0,0,0
54,32942,2060,2015-08-26,6.889999866485598,5.829999923706055,6.5,6.0999999046325675,109766704.0,5.87850284576416,600635.SS,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.",shanghai,-0.058641992796668485,-0.3207126708701972,-0.256097555302354,0.4891974723882058,-0.1888363384091667,-0.18244685949841372,0,0,0
55,34601,366,2018-06-21,7.110000133514402,6.510000228881836,6.889999866485598,6.610000133514402,9712898.0,6.610000133514402,603335.SS,Guangdong Dcenti Auto-Parts Stock Limited Company,shanghai,-0.08066758262729057,-0.2539502946218688,-0.3053351312274627,0.12826247612595698,-0.004257349432965074,-0.5035104525872038,0,0,0
56,36795,2060,2015-08-26,14.149999618530273,12.375,12.494999885559082,12.375,20757254.0,12.305755615234375,600136.SS,"Wuhan DDMC Culture Co., Ltd.",shanghai,-0.09999999999999998,-0.2782152423684363,-0.01941362026789184,1.3110349818521898,0.2627080763175633,inf,0,0,0
57,36796,2061,2015-08-27,12.875,11.140000343322754,12.875,12.0600004196167,13957856.0,11.992518424987793,600136.SS,"Wuhan DDMC Culture Co., Ltd.",shanghai,-0.025454511546125325,-0.3605514300462213,-0.044373967592756025,-0.3275673169485713,-0.2278777615769467,inf,0,0,0
58,36980,2245,2016-02-27,26.55500030517578,24.104999542236328,26.274999618530273,24.104999542236328,7103460.0,23.97011947631836,600136.SS,"Wuhan DDMC Culture Co., Ltd.",shanghai,-0.10005601345690184,-0.2525581537291061,-0.10969533285363707,0.4786306639356548,0.32347286003657705,-0.1170357192666166,0,0,0
59,37939,3204,2018-10-13,10.15999984741211,9.079999923706056,9.84000015258789,9.329999923706056,2930370.0,9.329999923706056,600136.SS,"Wuhan DDMC Culture Co., Ltd.",shanghai,-0.0518292907493203,-0.25180435253277744,-0.21728189060491576,-0.09566111015956637,-0.2909821657348575,0.09604970724580664,0,0,0
60,38988,95,2017-08-05,31.6299991607666,29.979999542236328,29.989999771118164,31.520000457763672,5272786.0,31.307138442993164,603320.SS,"Zhejiang Dibay Electric Co.,Ltd.",shanghai,0.016446314902211157,-0.2599201609571156,-0.09294962711471444,-0.45827823088044206,-0.304466212544124,0.5269270453703679,1,0,0
61,39091,198,2017-11-16,35.18000030517578,33.22999954223633,34.310001373291016,33.34999847412109,4968873.0,33.124778747558594,603320.SS,"Zhejiang Dibay Electric Co.,Ltd.",shanghai,-0.02485386753965979,-0.2552478922902567,-0.31392721548291525,-0.31931055314794377,0.1622140497938065,0.12005068195450574,0,0,0
62,39092,199,2017-11-17,33.009998321533196,30.020000457763672,33.0,30.20000076293945,5878200.0,29.996051788330078,603320.SS,"Zhejiang Dibay Electric Co.,Ltd.",shanghai,-0.09445270930449877,-0.3279928418824911,-0.3697829316172503,0.1830046773181766,1.1612610628498188,0.1378625095383239,0,0,0
63,41446,2004,2015-07-01,30.61000061035156,26.8700008392334,28.5,26.8700008392334,62532338.0,25.998476028442386,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.10013394876092596,-0.2529886036320753,-0.3930426798872738,-0.25560478403596354,0.3195780048983994,0.2956363860435198,0,0,0
64,41447,2005,2015-07-02,26.709999084472656,24.18000030517578,26.270000457763672,24.18000030517578,88590371.0,23.39572334289551,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.1001116654276354,-0.3089454374031541,-0.4661073125108761,0.4167129174028323,0.317888917112364,0.9016328043357476,0,0,0
65,41448,2006,2015-07-03,25.95000076293945,21.76000022888184,22.63999938964844,21.76000022888184,117864862.0,21.05421638488769,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.10008271487804464,-0.30898696770269385,-0.5026285661969865,0.3304477751876669,1.5651542543872536,1.4020008783469144,0,0,0
66,41449,2007,2015-07-04,23.940000534057607,19.57999992370605,23.940000534057607,19.690000534057614,146382607.0,19.05135726928711,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.0951286614453586,-0.3052222855313004,-0.5644768650123655,0.2419528985661563,1.2111268452754462,1.4994002519469425,0,0,0
67,41502,2060,2015-08-26,20.25,17.329999923706055,20.0,17.329999923706055,85192339.0,16.767902374267578,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.10020769897404268,-0.3435605994652343,-0.3388019637905022,0.0386138062230752,0.11298698653584015,inf,0,0,0
68,41503,2061,2015-08-27,18.32999992370605,15.699999809265135,18.0,17.989999771118164,77289059.0,17.406494140625,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,0.03808423833339325,-0.2961658784426394,-0.31362074019392805,-0.09276984401144328,0.15971233922243488,inf,1,0,0
69,42398,2956,2018-02-07,13.84000015258789,12.09000015258789,13.640000343322756,12.140000343322756,46146065.0,11.964136123657227,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.0960536062948466,-0.2642424034349845,-0.31334840872322856,1.7791280466417805,6.5844405944670426,6.673684931705033,0,0,0
70,42649,3207,2018-10-16,7.5999999046325675,6.889999866485598,7.5,6.920000076293945,45544241.0,6.920000076293945,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.09660571616958558,-0.3209028104755185,-0.3346153528732649,0.5577426108686927,5.191880527682905,8.669435666661855,0,0,0
71,42650,3208,2018-10-17,7.170000076293945,6.619999885559082,7.090000152587893,7.059999942779541,36969099.0,7.059999942779541,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,0.020231194355791567,-0.29821077054701184,-0.3211538267558841,-0.18828158756669144,8.614522626147197,6.848858968468771,1,0,0
72,42651,3209,2018-10-18,7.1500000953674325,6.840000152587893,6.940000057220459,6.960000038146973,24303883.0,6.960000038146973,600804.SS,"Dr.Peng Telecom&Media Group Co.,Ltd.",shanghai,-0.014164292555673641,-0.30815111850540466,-0.34028436850083393,-0.34258925271616714,inf,2.2015269765908294,0,0,0
73,42700,34,2016-01-13,24.0625,22.16670036315918,22.16670036315918,23.35829925537109,60010157.0,22.93671226501465,603999.SS,"Duzhe Publishing & Media Co., Ltd.",shanghai,0.05059977770632584,-0.2662306602882465,2.291834693745072,0.1475825551156107,-0.13505413342005154,935.488093008739,1,1,0
74,42708,42,2016-01-21,18.608299255371094,17.16670036315918,18.079200744628906,17.245800018310547,34125312.0,16.93453598022461,603999.SS,"Duzhe Publishing & Media Co., Ltd.",shanghai,-0.078996012444571,-0.25864376345188056,0.3723411908805705,-0.14302383328752788,-0.28322944683693674,43.26621490677912,0,1,0
75,42745,79,2016-02-27,15.0,13.67080020904541,14.89579963684082,13.67080020904541,12200412.0,13.424059867858887,603999.SS,"Duzhe Publishing & Media Co., Ltd.",shanghai,-0.09986500681182486,-0.2676370251259691,-0.11706160673298385,-0.2680335298916913,-0.5208937088321204,-0.5291014362307156,0,0,0
76,42748,82,2016-03-01,14.091699600219727,12.67080020904541,13.66670036315918,13.762499809265135,19285836.0,13.514103889465332,603999.SS,"Duzhe Publishing & Media Co., Ltd.",shanghai,0.006707698073083579,-0.268761198355818,-0.1803986784173496,0.5807528467071439,-0.1924671610917773,-0.20204080028300767,1,0,0
77,44075,351,2015-08-26,22.5,20.0,21.57999992370605,20.040000915527344,7247857.0,18.838367462158203,603188.SS,"Jiangsu Yabang Dyestuff Co., Ltd.",shanghai,-0.07136232685927812,-0.3222860628221432,-0.2968420731393915,0.5374655373312609,0.1389271873631901,-0.370265045623234,0,0,0
78,44076,352,2015-08-27,21.979999542236328,19.600000381469727,20.68000030517578,20.93000030517578,4570898.0,19.67500114440918,603188.SS,"Jiangsu Yabang Dyestuff Co., Ltd.",shanghai,0.0444111451591227,-0.25223292331811065,-0.3034941485335251,-0.3693448973951887,0.3012125088853645,-0.6238489838881816,1,0,0
79,46799,1560,2015-05-07,26.29999923706055,24.35000038146973,25.95000076293945,24.420000076293945,123927073.0,24.420000076293945,601519.SS,Shanghai DZH Limited,shanghai,-0.09756095497973437,-0.2706093067448474,-0.20714283502610545,-0.4520725569808479,-0.3575955137761202,0.23330735594103905,0,0,0
80,46855,1616,2015-07-02,17.09000015258789,15.15999984741211,16.799999237060547,15.15999984741211,65112112.0,15.15999984741211,601519.SS,Shanghai DZH Limited,shanghai,-0.09976248752691408,-0.30394860562573245,-0.4968469873987745,-0.054476409443364286,-0.039922462577543394,-0.44431049498799,0,0,0
81,46856,1617,2015-07-03,15.15999984741211,13.640000343322756,14.25,13.640000343322756,60832490.0,13.640000343322756,601519.SS,Shanghai DZH Limited,shanghai,-0.10026382054013183,-0.30408162868107325,-0.5585760352196558,-0.06572697257923378,0.14515465703739516,-0.5398544680450519,0,0,0
82,46857,1618,2015-07-04,14.8100004196167,12.279999732971193,14.789999961853027,12.390000343322756,82630335.0,12.390000343322756,601519.SS,Shanghai DZH Limited,shanghai,-0.09164222643234153,-0.29761900385362283,-0.5858957115063801,0.35832570720021484,0.5205754107851035,-0.12663033979406524,0,0,0
83,46860,1621,2015-07-07,12.0,11.149999618530273,11.609999656677244,11.149999618530273,33683390.0,11.149999618530273,601519.SS,Shanghai DZH Limited,shanghai,-0.1000807659751798,-0.40406199015885536,-0.6106843625646061,-0.5923604811719569,-0.5408175019698009,-0.5560526264040597,0,0,0
84,46861,1622,2015-07-08,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,4232700.0,10.039999961853027,601519.SS,Shanghai DZH Limited,shanghai,-0.0995515421213583,-0.4038004827268289,-0.6494413346432593,-0.8743386577182404,-0.93853497331266,-0.9442129771314725,0,0,0
85,46862,1623,2015-07-09,11.039999961853027,9.039999961853027,9.039999961853027,11.039999961853027,120373229.0,11.039999961853027,601519.SS,Shanghai DZH Limited,shanghai,0.09960159400393408,-0.2717678052128996,-0.6177285220682819,27.438875658563088,0.8487071806240902,1.0976225322774185,1,0,0
86,46906,1667,2015-08-22,12.100000381469727,11.300000190734865,12.100000381469727,11.300000190734865,30127727.0,11.300000190734865,601519.SS,Shanghai DZH Limited,shanghai,-0.09960159211175323,-0.2648015435997625,-0.3564919969017533,-0.4034700545312669,-0.6077631699220158,-0.7497880138469604,0,0,0
87,46909,1670,2015-08-25,10.550000190734863,10.170000076293944,10.170000076293944,10.170000076293944,30185908.0,10.170000076293944,601519.SS,Shanghai DZH Limited,shanghai,-0.10000000843959587,-0.27872341835824377,-0.3339882271501016,0.0019311446894085813,-0.7290718592546548,-0.6389380680013048,0,0,0
88,46910,1671,2015-08-26,10.529999732971193,9.149999618530273,10.149999618530273,9.149999618530273,59073891.0,9.149999618530273,601519.SS,Shanghai DZH Limited,shanghai,-0.10029502950951497,-0.3694004497451764,-0.4007858975617665,0.9570022872924676,-0.2486972203386485,-0.29340097322431624,0,0,0
89,46911,1672,2015-08-27,9.800000190734863,8.609999656677246,9.329999923706056,9.739999771118164,57807909.0,9.739999771118164,601519.SS,Shanghai DZH Limited,shanghai,0.06448089368146448,-0.2848751943496547,-0.3042857306344169,-0.02143048271528281,0.0545261549458318,-0.36146022197333627,1,0,0
