,Unnamed: 0,Unnamed: 0.1,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
256,125489,3037,2018-04-25,29.489999771118164,29.03000068664551,29.1299991607666,29.21999931335449,3637400.0,29.21999931335449,SKX,Skechers USA Inc,consumer_discretionary,0.0003423563572497733,-0.30774698064129224,-0.2467131058597644,-0.33691847746828063,0.6349334771664871,0.7638444379788576,1,0,0
257,125490,3038,2018-04-26,29.53000068664551,28.899999618530273,29.270000457763672,29.13999938964844,3889700.0,29.13999938964844,SKX,Skechers USA Inc,consumer_discretionary,-0.00273784824045098,-0.3075095503407662,-0.2431168989701704,0.06936273162148797,-0.5424958833215714,1.5033466340584374,0,0,0
258,126262,583,2011-08-06,19.209999084472656,18.010000228881836,18.790000915527344,18.299999237060547,1769000.0,15.824047088623047,THO,Thor Industries Inc,consumer_discretionary,-0.07529063211400533,-0.2518397415363156,-0.3750000407135543,0.13564871284586255,2.783957219251337,3.2708836310960887,0,0,0
259,135078,845,2012-04-24,65.36000061035156,59.08000183105469,64.93000030517578,61.34000015258789,8285000.0,61.34000015258789,TPX,Tempur Sealy International,consumer_discretionary,-0.058046720432494814,-0.2888940571121991,-0.2733088793819983,1.6116697664155346,8.64605891256258,7.396675787980138,0,0,0
260,135079,846,2012-04-25,62.45000076293945,59.790000915527344,60.599998474121094,62.02999877929688,3147700.0,62.02999877929688,TPX,Tempur Sealy International,consumer_discretionary,0.011248754890651469,-0.2891359470464424,-0.2651345090849535,-0.62007242003621,1.103374540594721,2.1901287118678416,1,0,0
261,135080,847,2012-04-26,62.099998474121094,57.93000030517578,62.099998474121094,60.0,6056100.0,60.0,TPX,Tempur Sealy International,consumer_discretionary,-0.03272608123884757,-0.28358208955223885,-0.2867332615198004,0.9239762366172126,0.6463056597618659,9.405670103092783,0,0,0
262,135121,888,2012-06-06,26.8799991607666,21.920000076293945,26.709999084472656,22.38999938964844,41773800.0,22.38999938964844,TPX,Tempur Sealy International,consumer_discretionary,-0.4872910389638977,-0.5266384830698811,-0.5363429495722151,18.87619546081743,20.49742692466036,1.1298601976199945,0,0,0
263,135123,890,2012-06-08,25.70000076293945,22.61000061035156,22.84000015258789,25.540000915527344,17047000.0,25.540000915527344,TPX,Tempur Sealy International,consumer_discretionary,0.1406878790418924,-0.4079740084174471,-0.4765320673031741,-0.1025485788290541,2.877402479244853,2.487163751662064,1,0,0
264,135124,891,2012-06-09,25.790000915527344,23.31999969482422,25.34000015258789,23.40999984741211,8204300.0,23.40999984741211,TPX,Tempur Sealy International,consumer_discretionary,-0.08339862927805441,-0.4517564536502229,-0.5310496653428322,-0.5187247022936587,1.9169807295740595,0.6596136340649337,0,0,0
265,135127,894,2012-06-12,23.989999771118164,22.95000076293945,23.540000915527344,23.8700008392334,4276900.0,23.8700008392334,TPX,Tempur Sealy International,consumer_discretionary,0.01964976483637781,-0.4534004616421561,-0.5322359120079467,-0.4787001938008118,1.0349716895846222,0.3965387755102041,1,0,0
266,136697,2464,2016-09-29,58.290000915527344,54.5,56.63000106811523,55.2400016784668,4743600.0,55.2400016784668,TPX,Tempur Sealy International,consumer_discretionary,-0.04379433545524358,-0.28851104955274104,-0.29729040517024685,-0.6787550029458971,5.5865037489586244,7.928289102202145,0,0,0
267,136698,2465,2016-09-30,57.18000030517578,54.2400016784668,55.5,56.7400016784668,2750600.0,56.7400016784668,TPX,Tempur Sealy International,consumer_discretionary,0.02715423523574434,-0.2580096668926785,-0.2764600484148429,-0.4201450375242432,2.3605375687232737,4.062764586784465,1,0,0
268,136699,2466,2016-10-01,57.040000915527344,54.20000076293945,56.91999816894531,54.29999923706055,2572200.0,54.29999923706055,TPX,Tempur Sealy International,consumer_discretionary,-0.043003214121021927,-0.27114094983811343,-0.3051823649794885,-0.06485857631062307,2.0505218216318783,3.1267447457083266,0,0,0
269,136702,2469,2016-10-04,54.7400016784668,53.0,54.52000045776367,53.52000045776367,1361400.0,53.52000045776367,TPX,Tempur Sealy International,consumer_discretionary,-0.014364618605086752,-0.28112823839373824,-0.33325024671734993,-0.4707254490319571,-0.33274518453168656,-0.25218346608074704,0,0,0
270,136818,2585,2017-01-28,47.25,42.5099983215332,46.75,45.4900016784668,26572700.0,45.4900016784668,TPX,Tempur Sealy International,consumer_discretionary,-0.2801075697564708,-0.29088073894876565,-0.3327955195826907,23.51582249284989,22.5908203125,57.24791758000878,0,0,0
271,136821,2588,2017-01-31,45.70000076293945,42.75,45.25,43.0,7183600.0,43.0,TPX,Tempur Sealy International,consumer_discretionary,-0.0547373397799954,-0.3584004453326305,-0.373177828623109,-0.7296623978745103,4.227858234480752,8.238168724279836,0,0,0
272,136822,2589,2017-02-01,45.709999084472656,42.95000076293945,43.040000915527344,45.04999923706055,3686900.0,45.04999923706055,TPX,Tempur Sealy International,consumer_discretionary,0.04767440086187325,-0.32133170983611514,-0.3432944571557773,-0.4867615123336488,2.6998494731560463,3.741383744855967,1,0,0
273,136823,2590,2017-02-02,45.209999084472656,43.61999893188477,44.95000076293945,43.77000045776367,2201700.0,43.77000045776367,TPX,Tempur Sealy International,consumer_discretionary,-0.028412847968349763,-0.3273397777310084,-0.3619533319045829,-0.4028316471832705,2.0156142994110398,1.8314043209876545,0,0,0
274,136824,2591,2017-02-03,44.45000076293945,43.15999984741211,44.0,43.4900016784668,1864500.0,43.4900016784668,TPX,Tempur Sealy International,consumer_discretionary,-0.006397047666633293,-0.3117581480673658,-0.37397436426838415,-0.15315438070581822,0.720177138112372,0.6015289469163374,0,0,0
275,151627,1936,2016-01-23,62.54999923706055,58.83000183105469,59.7400016784668,62.11999893188477,1927000.0,62.11999893188477,VC,Visteon,consumer_discretionary,-0.3977702567818216,-0.3951314432541664,-0.4603891812908323,0.522597977243995,1.4560285495794036,14.03120124804992,0,0,0
