,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2009-12-31,9.164999961853027,8.984999656677246,9.164999961853027,8.984999656677246,987800.0,7.108771324157715,BRO,Brown & Brown,financials,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2010-01-01,9.045000076293944,8.930000305175781,9.024999618530273,9.005000114440918,1437600.0,7.124593257904053,BRO,Brown & Brown,financials,0.002225983141669774,0.0,0.0,0.4553553350880746,0.0,0.0,1,1,1
2,2010-01-02,9.045000076293944,8.930000305175781,9.024999618530273,9.005000114440918,1437600.0,7.124593257904053,BRO,Brown & Brown,financials,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
3,2010-01-03,9.045000076293944,8.930000305175781,9.024999618530273,9.005000114440918,1437600.0,7.124593257904053,BRO,Brown & Brown,financials,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4,2010-01-04,9.045000076293944,8.930000305175781,9.024999618530273,9.005000114440918,1437600.0,7.124593257904053,BRO,Brown & Brown,financials,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
5,2010-01-05,8.994999885559082,8.850000381469727,8.975000381469727,8.9399995803833,1702000.0,7.07316780090332,BRO,Brown & Brown,financials,-0.007218271319439418,0.0,0.0,0.18391764051196446,0.0,0.0,0,1,1
6,2010-01-06,8.954999923706055,8.8149995803833,8.914999961853027,8.859999656677246,2378800.0,7.009872913360597,BRO,Brown & Brown,financials,-0.008948537747316632,0.0,0.0,0.39764982373678026,0.0,0.0,0,1,1
7,2010-01-07,8.904999732971191,8.800000190734863,8.869999885559082,8.864999771118164,2139000.0,7.013828754425049,BRO,Brown & Brown,financials,0.0005643470242291393,-0.013355580427863889,0.0,-0.10080712964519922,1.1654181008301276,0.0,1,1,0
8,2010-01-08,8.854999542236328,8.779999732971191,8.854999542236328,8.819999694824219,1130600.0,6.978228569030763,BRO,Brown & Brown,financials,-0.00507615086923674,-0.020544188480355774,0.0,-0.47143525011687704,-0.21355036171396768,0.0,0,1,0
9,2010-01-09,8.885000228881836,8.829999923706055,8.875,8.854999542236328,1508000.0,7.005917549133301,BRO,Brown & Brown,financials,0.003968236805342196,-0.016657475879877093,0.0,0.3338050592605697,0.048970506399554914,0.0,1,1,0
10,2010-01-10,8.885000228881836,8.829999923706055,8.875,8.854999542236328,1508000.0,7.005917549133301,BRO,Brown & Brown,financials,0.0,-0.016657475879877093,0.0,0.0,0.048970506399554914,0.0,1,1,0
11,2010-01-11,8.885000228881836,8.829999923706055,8.875,8.854999542236328,1508000.0,7.005917549133301,BRO,Brown & Brown,financials,0.0,-0.016657475879877093,0.0,0.0,0.048970506399554914,0.0,1,1,0
12,2010-01-12,8.890000343322754,8.819999694824219,8.835000038146973,8.864999771118164,1689800.0,7.013828754425049,BRO,Brown & Brown,financials,0.0011293313832640983,-0.008389240803736264,0.0,0.12055702917771893,-0.007168037602820254,0.0,1,1,0
