,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
0,2009-12-31,31.21999931335449,30.899999618530273,31.209999084472656,30.899999618530273,1153400,30.899999618530273,RHT,Red Hat Inc.,information_technology,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
1,2010-01-01,31.5,31.03000068664551,31.229999542236328,31.1200008392334,2060800,31.1200008392334,RHT,Red Hat Inc.,information_technology,0.007119780693174871,0.0,0.0,0.7867175307785677,0.0,0.0,1,1,1
2,2010-01-02,31.5,31.03000068664551,31.229999542236328,31.1200008392334,2060800,31.1200008392334,RHT,Red Hat Inc.,information_technology,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
3,2010-01-03,31.5,31.03000068664551,31.229999542236328,31.1200008392334,2060800,31.1200008392334,RHT,Red Hat Inc.,information_technology,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4,2010-01-04,31.5,31.03000068664551,31.229999542236328,31.1200008392334,2060800,31.1200008392334,RHT,Red Hat Inc.,information_technology,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
5,2010-01-05,31.35000038146973,30.770000457763672,31.170000076293945,30.96999931335449,2116700,30.96999931335449,RHT,Red Hat Inc.,information_technology,-0.0048201003159935585,0.0,0.0,0.02712538819875787,0.0,0.0,0,1,1
6,2010-01-06,31.420000076293945,30.78000068664551,30.95000076293945,30.96999931335449,2164200,30.96999931335449,RHT,Red Hat Inc.,information_technology,0.0,0.0,0.0,0.022440591486748263,0.0,0.0,1,1,1
7,2010-01-07,31.0,30.34000015258789,30.979999542236328,30.38999938964844,1900000,30.38999938964844,RHT,Red Hat Inc.,information_technology,-0.01872779904957722,-0.016504861979868557,0.0,-0.12207744201090476,0.647303624067973,0.0,0,1,0
8,2010-01-08,30.420000076293945,29.920000076293945,30.420000076293945,30.13999938964844,2764500,30.13999938964844,RHT,Red Hat Inc.,information_technology,-0.00822639042517248,-0.03149104830194782,0.0,0.45500000000000007,0.3414693322981366,0.0,0,1,0
9,2010-01-09,30.239999771118164,29.559999465942386,30.149999618530273,29.739999771118164,2429300,29.739999771118164,RHT,Red Hat Inc.,information_technology,-0.013271387744873575,-0.04434450613431373,0.0,-0.12125158256465907,0.17881405279503104,0.0,0,1,0
